coverage,efficiency,threshold
0.9956228617428053,0.4426376182700696,0.04489957639362012
0.9956228617428053,0.4426475193486333,0.044939865928845225
0.9956228617428053,0.44265742087014875,0.0449485662887399
0.9956228617428053,0.44266732283464566,0.045055445133724774
0.9956228617428053,0.44267722524215375,0.04509106312471472
0.9956228617428053,0.4426871280927028,0.04517676564307823
0.9956228617428053,0.44269703138632244,0.04520918726990146
0.9956228617428053,0.4427069351230425,0.045265335094467174
0.9956228617428053,0.4427168393028927,0.04529274531752933
0.9956228617428053,0.4427267439259027,0.04529850210622103
0.9955725498088146,0.44271427612591446,0.04530848703165055
0.9955222378748239,0.4427018077680329,0.045331572474973755
0.9955222378748239,0.44271171271954357,0.04535190601376691
0.9955222378748239,0.4427216181142883,0.045368647583248135
0.9955222378748239,0.44273152395229676,0.04537282300872229
0.9955222378748239,0.44274143023359885,0.04540629661793493
0.9955222378748239,0.4427513369582243,0.045425171830455566
0.9954719259408331,0.44273886775565,0.04547565532923668
0.9954719259408331,0.4427487748662982,0.04547895697504712
0.9954719259408331,0.44275868242033656,0.045532855287918866
0.9954216140068424,0.4427462125450355,0.0455920463637226
0.9953713020728516,0.4427337421116233,0.04559639953049698
0.9953209901388609,0.44272127112006265,0.045629427960084595
0.9953209901388609,0.44273117894548386,0.045679747928054834
0.9953209901388609,0.4427410872143768,0.04572340495721608
0.9953209901388609,0.4427509959267714,0.04572729980790397
0.9952706782048701,0.4427385242049193,0.04575129096423535
0.9952706782048701,0.4427484333034915,0.04577003993812919
0.9952706782048701,0.4427583428456322,0.04596102512788288
0.9952706782048701,0.44276825283137117,0.045986687240322524
0.9952203662708794,0.442755780379166,0.0460145564139464
0.9952203662708794,0.4427656907511863,0.04604350641312333
0.9952203662708794,0.4428449897018,0.04607284297821195
0.9952203662708794,0.4428549040678801,0.04612673853144012
0.9952203662708794,0.4428648188778937,0.04615927354821312
0.9952203662708794,0.4428747341318706,0.04616997528666164
0.9952203662708794,0.4428846498298406,0.04619653191452721
0.9952203662708794,0.4428945659718335,0.04619727421741828
0.9952203662708794,0.4429044825578792,0.04623759114804478
0.9952203662708794,0.44291439958800743,0.046245348418210624
0.9952203662708794,0.4429243170622481,0.04627425823498791
0.9952203662708794,0.442934234980631,0.04634488289245144
0.9952203662708794,0.442944153343186,0.04634777862680079
0.9952203662708794,0.4429540721499429,0.04636564232374193
0.9952203662708794,0.44296399140093157,0.04641044432299262
0.9952203662708794,0.44297391109618184,0.046458558403969306
0.9952203662708794,0.44298383123572355,0.04646834126946863
0.995119742402898,0.4429588820209621,0.04648487875560841
0.9950694304689073,0.44294640657544065,0.046514117182230606
0.9950694304689073,0.44295632698768195,0.046517023804463216
0.9950694304689073,0.4429662478442966,0.046557964137427375
0.9950694304689073,0.44297616914531446,0.0465823939221412
0.9950694304689073,0.44298609089076535,0.046589425907690885
0.9950694304689073,0.4429960130806791,0.046631570873719545
0.9950694304689073,0.4430059357150857,0.04665603780090915
0.9950694304689073,0.4430158587940149,0.04665867891747793
0.9950694304689073,0.44302578231749656,0.04673200950331207
0.9950694304689073,0.44303570628556066,0.046742178829076324
0.9950694304689073,0.44304563069823705,0.04678938299757499
0.9950694304689073,0.44305555555555554,0.046906573136962476
0.9950694304689073,0.44307540660423855,0.046930801697349235
0.9950694304689073,0.4430853327956628,0.04701982504500277
0.9950694304689073,0.44310518651282627,0.04715227328788356
0.9950694304689073,0.44311511403862525,0.04717777348898086
0.9950694304689073,0.44312504200927566,0.04721700160619054
0.9950694304689073,0.4431349704248073,0.047249666643932514
